Code,Treatment,Repet,Tree,Date,Sprout,Aphids,Block,TreeCode
E3139,E,03,01,3,9,0,Block_1,E0301
E31310,E,03,01,3,10,0,Block_1,E0301
E3211,E,03,02,1,1,0,Block_1,E0302
E3212,E,03,02,1,2,0,Block_1,E0302
E3213,E,03,02,1,3,0,Block_1,E0302
E3214,E,03,02,1,4,0,Block_1,E0302
E3215,E,03,02,1,5,0,Block_1,E0302
E3216,E,03,02,1,6,0,Block_1,E0302
E3217,E,03,02,1,7,0,Block_1,E0302
E3218,E,03,02,1,8,0,Block_1,E0302
E3219,E,03,02,1,9,0,Block_1,E0302
E32110,E,03,02,1,10,0,Block_1,E0302
E3221,E,03,02,2,1,0,Block_1,E0302
E3222,E,03,02,2,2,0,Block_1,E0302
E3223,E,03,02,2,3,0,Block_1,E0302
E3224,E,03,02,2,4,0,Block_1,E0302
E3225,E,03,02,2,5,0,Block_1,E0302
E3226,E,03,02,2,6,0,Block_1,E0302
E3227,E,03,02,2,7,0,Block_1,E0302
E3228,E,03,02,2,8,0,Block_1,E0302
E3229,E,03,02,2,9,0,Block_1,E0302
E32210,E,03,02,2,10,0,Block_1,E0302
E3231,E,03,02,3,1,0,Block_1,E0302
E3232,E,03,02,3,2,0,Block_1,E0302
E3233,E,03,02,3,3,0,Block_1,E0302
E3234,E,03,02,3,4,0,Block_1,E0302
E3235,E,03,02,3,5,0,Block_1,E0302
E3236,E,03,02,3,6,0,Block_1,E0302
E3237,E,03,02,3,7,1,Block_1,E0302
E3238,E,03,02,3,8,0,Block_1,E0302
E3239,E,03,02,3,9,0,Block_1,E0302
E32310,E,03,02,3,10,0,Block_1,E0302
E4111,E,04,01,1,1,0,Block_2,E0401
E4112,E,04,01,1,2,0,Block_2,E0401
E4113,E,04,01,1,3,0,Block_2,E0401
E4114,E,04,01,1,4,0,Block_2,E0401
E4115,E,04,01,1,5,0,Block_2,E0401
E4116,E,04,01,1,6,0,Block_2,E0401
E4117,E,04,01,1,7,0,Block_2,E0401
E4118,E,04,01,1,8,0,Block_2,E0401
E4119,E,04,01,1,9,0,Block_2,E0401
E41110,E,04,01,1,10,0,Block_2,E0401
E4121,E,04,01,2,1,0,Block_2,E0401
E4122,E,04,01,2,2,0,Block_2,E0401
E4123,E,04,01,2,3,0,Block_2,E0401
E4124,E,04,01,2,4,0,Block_2,E0401
E4125,E,04,01,2,5,0,Block_2,E0401
E4126,E,04,01,2,6,0,Block_2,E0401
E4127,E,04,01,2,7,0,Block_2,E0401
E4128,E,04,01,2,8,1,Block_2,E0401
E4129,E,04,01,2,9,0,Block_2,E0401
E41210,E,04,01,2,10,0,Block_2,E0401
E4131,E,04,01,3,1,0,Block_2,E0401
E4132,E,04,01,3,2,0,Block_2,E0401
E4133,E,04,01,3,3,0,Block_2,E0401
E4134,E,04,01,3,4,0,Block_2,E0401
E4135,E,04,01,3,5,1,Block_2,E0401
E4136,E,04,01,3,6,0,Block_2,E0401
E4137,E,04,01,3,7,1,Block_2,E0401
E4138,E,04,01,3,8,0,Block_2,E0401
E4139,E,04,01,3,9,0,Block_2,E0401
E41310,E,04,01,3,10,0,Block_2,E0401
E4211,E,04,02,1,1,0,Block_2,E0402
E4212,E,04,02,1,2,0,Block_2,E0402
E4213,E,04,02,1,3,0,Block_2,E0402
E4214,E,04,02,1,4,0,Block_2,E0402
E4215,E,04,02,1,5,0,Block_2,E0402
E4216,E,04,02,1,6,0,Block_2,E0402
E4217,E,04,02,1,7,0,Block_2,E0402
E4218,E,04,02,1,8,0,Block_2,E0402
E4219,E,04,02,1,9,0,Block_2,E0402
E42110,E,04,02,1,10,0,Block_2,E0402
E4221,E,04,02,2,1,0,Block_2,E0402
E4222,E,04,02,2,2,0,Block_2,E0402
E4223,E,04,02,2,3,0,Block_2,E0402
E4224,E,04,02,2,4,0,Block_2,E0402
E4225,E,04,02,2,5,0,Block_2,E0402
E4226,E,04,02,2,6,0,Block_2,E0402
E4227,E,04,02,2,7,0,Block_2,E0402
E4228,E,04,02,2,8,0,Block_2,E0402
E4229,E,04,02,2,9,0,Block_2,E0402
E42210,E,04,02,2,10,0,Block_2,E0402
E4231,E,04,02,3,1,0,Block_2,E0402
E4232,E,04,02,3,2,0,Block_2,E0402
E4233,E,04,02,3,3,0,Block_2,E0402
E4234,E,04,02,3,4,0,Block_2,E0402
E4235,E,04,02,3,5,0,Block_2,E0402
E4236,E,04,02,3,6,0,Block_2,E0402
E4237,E,04,02,3,7,0,Block_2,E0402
E4238,E,04,02,3,8,0,Block_2,E0402
E4239,E,04,02,3,9,0,Block_2,E0402
E42310,E,04,02,3,10,0,Block_2,E0402
E5111,E,05,01,1,1,0,Block_2,E0501
E5112,E,05,01,1,2,0,Block_2,E0501
E5113,E,05,01,1,3,0,Block_2,E0501
E5114,E,05,01,1,4,0,Block_2,E0501
E5115,E,05,01,1,5,0,Block_2,E0501
E5116,E,05,01,1,6,0,Block_2,E0501
E5117,E,05,01,1,7,0,Block_2,E0501
E5118,E,05,01,1,8,0,Block_2,E0501
E5119,E,05,01,1,9,0,Block_2,E0501
E51110,E,05,01,1,10,0,Block_2,E0501
E5121,E,05,01,2,1,0,Block_2,E0501
E5122,E,05,01,2,2,0,Block_2,E0501
E5123,E,05,01,2,3,0,Block_2,E0501
E5124,E,05,01,2,4,0,Block_2,E0501
E5125,E,05,01,2,5,0,Block_2,E0501
E5126,E,05,01,2,6,0,Block_2,E0501
E5127,E,05,01,2,7,0,Block_2,E0501
E5128,E,05,01,2,8,0,Block_2,E0501
E5129,E,05,01,2,9,0,Block_2,E0501
E51210,E,05,01,2,10,0,Block_2,E0501
E5131,E,05,01,3,1,0,Block_2,E0501
E5132,E,05,01,3,2,0,Block_2,E0501
E5133,E,05,01,3,3,0,Block_2,E0501
E5134,E,05,01,3,4,0,Block_2,E0501
E5135,E,05,01,3,5,0,Block_2,E0501
E5136,E,05,01,3,6,0,Block_2,E0501
E5137,E,05,01,3,7,0,Block_2,E0501
E5138,E,05,01,3,8,0,Block_2,E0501
E5139,E,05,01,3,9,0,Block_2,E0501
E51310,E,05,01,3,10,0,Block_2,E0501
E5211,E,05,02,1,1,0,Block_2,E0502
E5212,E,05,02,1,2,0,Block_2,E0502
E5213,E,05,02,1,3,0,Block_2,E0502
E5214,E,05,02,1,4,0,Block_2,E0502
E5215,E,05,02,1,5,0,Block_2,E0502
E5216,E,05,02,1,6,0,Block_2,E0502
E5217,E,05,02,1,7,0,Block_2,E0502
E5218,E,05,02,1,8,0,Block_2,E0502
E5219,E,05,02,1,9,0,Block_2,E0502
E52110,E,05,02,1,10,0,Block_2,E0502
E5221,E,05,02,2,1,0,Block_2,E0502
E5222,E,05,02,2,2,0,Block_2,E0502
E5223,E,05,02,2,3,0,Block_2,E0502
E5224,E,05,02,2,4,0,Block_2,E0502
E5225,E,05,02,2,5,0,Block_2,E0502
E5226,E,05,02,2,6,0,Block_2,E0502
E5227,E,05,02,2,7,0,Block_2,E0502
E5228,E,05,02,2,8,0,Block_2,E0502
E5229,E,05,02,2,9,0,Block_2,E0502
E52210,E,05,02,2,10,0,Block_2,E0502
E5231,E,05,02,3,1,0,Block_2,E0502
E5232,E,05,02,3,2,0,Block_2,E0502
E5233,E,05,02,3,3,0,Block_2,E0502
E5234,E,05,02,3,4,0,Block_2,E0502
E5235,E,05,02,3,5,0,Block_2,E0502
E5236,E,05,02,3,6,0,Block_2,E0502
E5237,E,05,02,3,7,0,Block_2,E0502
E5238,E,05,02,3,8,0,Block_2,E0502
E5239,E,05,02,3,9,0,Block_2,E0502
E52310,E,05,02,3,10,0,Block_2,E0502
E6111,E,06,01,1,1,0,Block_2,E0601
E6112,E,06,01,1,2,1,Block_2,E0601
E6113,E,06,01,1,3,0,Block_2,E0601
E6114,E,06,01,1,4,0,Block_2,E0601
E6115,E,06,01,1,5,0,Block_2,E0601
E6116,E,06,01,1,6,0,Block_2,E0601
E6117,E,06,01,1,7,0,Block_2,E0601
E6118,E,06,01,1,8,0,Block_2,E0601
E6119,E,06,01,1,9,0,Block_2,E0601
E61110,E,06,01,1,10,0,Block_2,E0601
E6121,E,06,01,2,1,0,Block_2,E0601
E6122,E,06,01,2,2,0,Block_2,E0601
E6123,E,06,01,2,3,0,Block_2,E0601
E6124,E,06,01,2,4,0,Block_2,E0601
E6125,E,06,01,2,5,0,Block_2,E0601
E6126,E,06,01,2,6,0,Block_2,E0601
E6127,E,06,01,2,7,0,Block_2,E0601
E6128,E,06,01,2,8,0,Block_2,E0601
E6129,E,06,01,2,9,0,Block_2,E0601
E61210,E,06,01,2,10,0,Block_2,E0601
E6131,E,06,01,3,1,0,Block_2,E0601
E6132,E,06,01,3,2,0,Block_2,E0601
E6133,E,06,01,3,3,0,Block_2,E0601
E6134,E,06,01,3,4,0,Block_2,E0601
E6135,E,06,01,3,5,0,Block_2,E0601
E6136,E,06,01,3,6,0,Block_2,E0601
E6137,E,06,01,3,7,0,Block_2,E0601
E6138,E,06,01,3,8,0,Block_2,E0601
E6139,E,06,01,3,9,0,Block_2,E0601
E61310,E,06,01,3,10,0,Block_2,E0601
E6211,E,06,02,1,1,0,Block_2,E0602
E6212,E,06,02,1,2,0,Block_2,E0602
E6213,E,06,02,1,3,0,Block_2,E0602
E6214,E,06,02,1,4,0,Block_2,E0602
E6215,E,06,02,1,5,0,Block_2,E0602
E6216,E,06,02,1,6,0,Block_2,E0602
E6217,E,06,02,1,7,0,Block_2,E0602
E6218,E,06,02,1,8,0,Block_2,E0602
E6219,E,06,02,1,9,0,Block_2,E0602
E62110,E,06,02,1,10,0,Block_2,E0602
E6221,E,06,02,2,1,0,Block_2,E0602
E6222,E,06,02,2,2,0,Block_2,E0602
E6223,E,06,02,2,3,0,Block_2,E0602
E6224,E,06,02,2,4,0,Block_2,E0602
E6225,E,06,02,2,5,0,Block_2,E0602
E6226,E,06,02,2,6,0,Block_2,E0602
E6227,E,06,02,2,7,0,Block_2,E0602
E6228,E,06,02,2,8,0,Block_2,E0602
E6229,E,06,02,2,9,0,Block_2,E0602
E62210,E,06,02,2,10,0,Block_2,E0602
E6231,E,06,02,3,1,0,Block_2,E0602
E6232,E,06,02,3,2,0,Block_2,E0602
E6233,E,06,02,3,3,0,Block_2,E0602
E6234,E,06,02,3,4,0,Block_2,E0602
E6235,E,06,02,3,5,0,Block_2,E0602
E6236,E,06,02,3,6,0,Block_2,E0602
E6237,E,06,02,3,7,0,Block_2,E0602
E6238,E,06,02,3,8,0,Block_2,E0602
E6239,E,06,02,3,9,0,Block_2,E0602
E62310,E,06,02,3,10,0,Block_2,E0602
E7111,E,07,01,1,1,0,Block_2,E0701
E7112,E,07,01,1,2,0,Block_2,E0701
E7113,E,07,01,1,3,0,Block_2,E0701
E7114,E,07,01,1,4,0,Block_2,E0701
E7115,E,07,01,1,5,0,Block_2,E0701
E7116,E,07,01,1,6,0,Block_2,E0701
E7117,E,07,01,1,7,0,Block_2,E0701
E7118,E,07,01,1,8,0,Block_2,E0701
E7119,E,07,01,1,9,0,Block_2,E0701
E71110,E,07,01,1,10,0,Block_2,E0701
E7121,E,07,01,2,1,0,Block_2,E0701
E7122,E,07,01,2,2,0,Block_2,E0701
E7123,E,07,01,2,3,0,Block_2,E0701
E7124,E,07,01,2,4,0,Block_2,E0701
E7125,E,07,01,2,5,0,Block_2,E0701
E7126,E,07,01,2,6,0,Block_2,E0701
E7127,E,07,01,2,7,0,Block_2,E0701
E7128,E,07,01,2,8,0,Block_2,E0701
E7129,E,07,01,2,9,0,Block_2,E0701
E71210,E,07,01,2,10,0,Block_2,E0701
E7131,E,07,01,3,1,0,Block_2,E0701
E7132,E,07,01,3,2,0,Block_2,E0701
E7133,E,07,01,3,3,0,Block_2,E0701
E7134,E,07,01,3,4,0,Block_2,E0701
E7135,E,07,01,3,5,0,Block_2,E0701
E7136,E,07,01,3,6,0,Block_2,E0701
E7137,E,07,01,3,7,0,Block_2,E0701
E7138,E,07,01,3,8,0,Block_2,E0701
E7139,E,07,01,3,9,0,Block_2,E0701
E71310,E,07,01,3,10,0,Block_2,E0701
E7211,E,07,02,1,1,0,Block_2,E0702
E7212,E,07,02,1,2,0,Block_2,E0702
E7213,E,07,02,1,3,0,Block_2,E0702
E7214,E,07,02,1,4,0,Block_2,E0702
E7215,E,07,02,1,5,0,Block_2,E0702
E7216,E,07,02,1,6,0,Block_2,E0702
E7217,E,07,02,1,7,0,Block_2,E0702
E7218,E,07,02,1,8,0,Block_2,E0702
E7219,E,07,02,1,9,0,Block_2,E0702
E72110,E,07,02,1,10,0,Block_2,E0702
E7221,E,07,02,2,1,0,Block_2,E0702
E7222,E,07,02,2,2,0,Block_2,E0702
E7223,E,07,02,2,3,0,Block_2,E0702
E7224,E,07,02,2,4,0,Block_2,E0702
E7225,E,07,02,2,5,0,Block_2,E0702
E7226,E,07,02,2,6,0,Block_2,E0702
E7227,E,07,02,2,7,0,Block_2,E0702
E7228,E,07,02,2,8,0,Block_2,E0702
E7229,E,07,02,2,9,0,Block_2,E0702
E72210,E,07,02,2,10,0,Block_2,E0702
E7231,E,07,02,3,1,0,Block_2,E0702
E7232,E,07,02,3,2,0,Block_2,E0702
E7233,E,07,02,3,3,0,Block_2,E0702
E7234,E,07,02,3,4,0,Block_2,E0702
E7235,E,07,02,3,5,0,Block_2,E0702
E7236,E,07,02,3,6,0,Block_2,E0702
E7237,E,07,02,3,7,0,Block_2,E0702
E7238,E,07,02,3,8,0,Block_2,E0702
E7239,E,07,02,3,9,0,Block_2,E0702
E72310,E,07,02,3,10,0,Block_2,E0702
E8111,E,08,01,1,1,0,Block_3,E0801
E8112,E,08,01,1,2,0,Block_3,E0801
E8113,E,08,01,1,3,0,Block_3,E0801
E8114,E,08,01,1,4,0,Block_3,E0801
E8115,E,08,01,1,5,0,Block_3,E0801
E8116,E,08,01,1,6,0,Block_3,E0801
E8117,E,08,01,1,7,0,Block_3,E0801
E8118,E,08,01,1,8,0,Block_3,E0801
E8119,E,08,01,1,9,0,Block_3,E0801
E81110,E,08,01,1,10,0,Block_3,E0801
E8121,E,08,01,2,1,0,Block_3,E0801
E8122,E,08,01,2,2,0,Block_3,E0801
E8123,E,08,01,2,3,0,Block_3,E0801
E8124,E,08,01,2,4,0,Block_3,E0801
E8125,E,08,01,2,5,0,Block_3,E0801
E8126,E,08,01,2,6,0,Block_3,E0801
E8127,E,08,01,2,7,0,Block_3,E0801
E8128,E,08,01,2,8,0,Block_3,E0801
E8129,E,08,01,2,9,0,Block_3,E0801
E81210,E,08,01,2,10,0,Block_3,E0801
E8131,E,08,01,3,1,0,Block_3,E0801
E8132,E,08,01,3,2,0,Block_3,E0801
E8133,E,08,01,3,3,0,Block_3,E0801
E8134,E,08,01,3,4,0,Block_3,E0801
E8135,E,08,01,3,5,0,Block_3,E0801
E8136,E,08,01,3,6,0,Block_3,E0801
E8137,E,08,01,3,7,0,Block_3,E0801
E8138,E,08,01,3,8,0,Block_3,E0801
E8139,E,08,01,3,9,0,Block_3,E0801
E81310,E,08,01,3,10,0,Block_3,E0801
E8211,E,08,02,1,1,0,Block_3,E0802
E8212,E,08,02,1,2,0,Block_3,E0802
E8213,E,08,02,1,3,0,Block_3,E0802
E8214,E,08,02,1,4,0,Block_3,E0802
E8215,E,08,02,1,5,0,Block_3,E0802
E8216,E,08,02,1,6,0,Block_3,E0802
E8217,E,08,02,1,7,0,Block_3,E0802
E8218,E,08,02,1,8,0,Block_3,E0802
E8219,E,08,02,1,9,0,Block_3,E0802
E82110,E,08,02,1,10,0,Block_3,E0802
E8221,E,08,02,2,1,0,Block_3,E0802
E8222,E,08,02,2,2,0,Block_3,E0802
E8223,E,08,02,2,3,0,Block_3,E0802
E8224,E,08,02,2,4,1,Block_3,E0802
E8225,E,08,02,2,5,0,Block_3,E0802
E8226,E,08,02,2,6,0,Block_3,E0802
E8227,E,08,02,2,7,0,Block_3,E0802
E8228,E,08,02,2,8,1,Block_3,E0802
E8229,E,08,02,2,9,0,Block_3,E0802
E82210,E,08,02,2,10,0,Block_3,E0802
E8231,E,08,02,3,1,0,Block_3,E0802
E8232,E,08,02,3,2,0,Block_3,E0802
E8233,E,08,02,3,3,0,Block_3,E0802
E8234,E,08,02,3,4,0,Block_3,E0802
E8235,E,08,02,3,5,0,Block_3,E0802
E8236,E,08,02,3,6,0,Block_3,E0802
E8237,E,08,02,3,7,0,Block_3,E0802
E8238,E,08,02,3,8,0,Block_3,E0802
E8239,E,08,02,3,9,0,Block_3,E0802
E82310,E,08,02,3,10,0,Block_3,E0802
E9111,E,09,01,1,1,0,Block_3,E0901
E9112,E,09,01,1,2,0,Block_3,E0901
E9113,E,09,01,1,3,0,Block_3,E0901
E9114,E,09,01,1,4,0,Block_3,E0901
E9115,E,09,01,1,5,0,Block_3,E0901
E9116,E,09,01,1,6,0,Block_3,E0901
E9117,E,09,01,1,7,0,Block_3,E0901
E9118,E,09,01,1,8,0,Block_3,E0901
E9119,E,09,01,1,9,0,Block_3,E0901
E91110,E,09,01,1,10,0,Block_3,E0901
E9121,E,09,01,2,1,0,Block_3,E0901
E9122,E,09,01,2,2,0,Block_3,E0901
E9123,E,09,01,2,3,0,Block_3,E0901
E9124,E,09,01,2,4,0,Block_3,E0901
E9125,E,09,01,2,5,0,Block_3,E0901
E9126,E,09,01,2,6,0,Block_3,E0901
E9127,E,09,01,2,7,0,Block_3,E0901
E9128,E,09,01,2,8,0,Block_3,E0901
E9129,E,09,01,2,9,1,Block_3,E0901
E91210,E,09,01,2,10,0,Block_3,E0901
E9131,E,09,01,3,1,0,Block_3,E0901
E9132,E,09,01,3,2,0,Block_3,E0901
E9133,E,09,01,3,3,0,Block_3,E0901
E9134,E,09,01,3,4,0,Block_3,E0901
E9135,E,09,01,3,5,0,Block_3,E0901
E9136,E,09,01,3,6,0,Block_3,E0901
E9137,E,09,01,3,7,0,Block_3,E0901
E9138,E,09,01,3,8,0,Block_3,E0901
E9139,E,09,01,3,9,0,Block_3,E0901
E91310,E,09,01,3,10,0,Block_3,E0901
E9211,E,09,02,1,1,0,Block_3,E0902
E9212,E,09,02,1,2,0,Block_3,E0902
E9213,E,09,02,1,3,1,Block_3,E0902
E9214,E,09,02,1,4,0,Block_3,E0902
E9215,E,09,02,1,5,0,Block_3,E0902
E9216,E,09,02,1,6,0,Block_3,E0902
E9217,E,09,02,1,7,0,Block_3,E0902
E9218,E,09,02,1,8,0,Block_3,E0902
E9219,E,09,02,1,9,0,Block_3,E0902
E92110,E,09,02,1,10,0,Block_3,E0902
E9221,E,09,02,2,1,0,Block_3,E0902
E9222,E,09,02,2,2,0,Block_3,E0902
E9223,E,09,02,2,3,0,Block_3,E0902
E9224,E,09,02,2,4,0,Block_3,E0902
E9225,E,09,02,2,5,0,Block_3,E0902
E9226,E,09,02,2,6,0,Block_3,E0902
E9227,E,09,02,2,7,0,Block_3,E0902
E9228,E,09,02,2,8,0,Block_3,E0902
E9229,E,09,02,2,9,0,Block_3,E0902
E92210,E,09,02,2,10,0,Block_3,E0902
E9231,E,09,02,3,1,0,Block_3,E0902
E9232,E,09,02,3,2,0,Block_3,E0902
E9233,E,09,02,3,3,0,Block_3,E0902
E9234,E,09,02,3,4,0,Block_3,E0902
E9235,E,09,02,3,5,0,Block_3,E0902
E9236,E,09,02,3,6,0,Block_3,E0902
E9237,E,09,02,3,7,0,Block_3,E0902
E9238,E,09,02,3,8,0,Block_3,E0902
E9239,E,09,02,3,9,0,Block_3,E0902
E92310,E,09,02,3,10,0,Block_3,E0902
E10111,E,10,01,1,1,0,Block_3,E1001
E10112,E,10,01,1,2,0,Block_3,E1001
E10113,E,10,01,1,3,0,Block_3,E1001
E10114,E,10,01,1,4,0,Block_3,E1001
E10115,E,10,01,1,5,0,Block_3,E1001
E10116,E,10,01,1,6,0,Block_3,E1001
E10117,E,10,01,1,7,0,Block_3,E1001
E10118,E,10,01,1,8,0,Block_3,E1001
E10119,E,10,01,1,9,0,Block_3,E1001
E101110,E,10,01,1,10,0,Block_3,E1001
E10121,E,10,01,2,1,0,Block_3,E1001
E10122,E,10,01,2,2,0,Block_3,E1001
E10123,E,10,01,2,3,0,Block_3,E1001
E10124,E,10,01,2,4,0,Block_3,E1001
E10125,E,10,01,2,5,0,Block_3,E1001
E10126,E,10,01,2,6,0,Block_3,E1001
E10127,E,10,01,2,7,0,Block_3,E1001
E10128,E,10,01,2,8,0,Block_3,E1001
E10129,E,10,01,2,9,0,Block_3,E1001
E101210,E,10,01,2,10,0,Block_3,E1001
E10131,E,10,01,3,1,0,Block_3,E1001
E10132,E,10,01,3,2,0,Block_3,E1001
E10133,E,10,01,3,3,0,Block_3,E1001
E10134,E,10,01,3,4,0,Block_3,E1001
E10135,E,10,01,3,5,0,Block_3,E1001
E10136,E,10,01,3,6,0,Block_3,E1001
E10137,E,10,01,3,7,0,Block_3,E1001
E10138,E,10,01,3,8,1,Block_3,E1001
E10139,E,10,01,3,9,0,Block_3,E1001
E101310,E,10,01,3,10,1,Block_3,E1001
E10211,E,10,02,1,1,0,Block_3,E1002
E10212,E,10,02,1,2,0,Block_3,E1002
E10213,E,10,02,1,3,0,Block_3,E1002
E10214,E,10,02,1,4,0,Block_3,E1002
E10215,E,10,02,1,5,0,Block_3,E1002
E10216,E,10,02,1,6,0,Block_3,E1002
E10217,E,10,02,1,7,0,Block_3,E1002
E10218,E,10,02,1,8,0,Block_3,E1002
E10219,E,10,02,1,9,0,Block_3,E1002
E102110,E,10,02,1,10,0,Block_3,E1002
E10221,E,10,02,2,1,0,Block_3,E1002
E10222,E,10,02,2,2,0,Block_3,E1002
E10223,E,10,02,2,3,0,Block_3,E1002
E10224,E,10,02,2,4,0,Block_3,E1002
E10225,E,10,02,2,5,0,Block_3,E1002
E10226,E,10,02,2,6,0,Block_3,E1002
E10227,E,10,02,2,7,0,Block_3,E1002
E10228,E,10,02,2,8,0,Block_3,E1002
E10229,E,10,02,2,9,0,Block_3,E1002
E102210,E,10,02,2,10,0,Block_3,E1002
E10231,E,10,02,3,1,0,Block_3,E1002
E10232,E,10,02,3,2,0,Block_3,E1002
E10233,E,10,02,3,3,0,Block_3,E1002
E10234,E,10,02,3,4,0,Block_3,E1002
E10235,E,10,02,3,5,0,Block_3,E1002
E10236,E,10,02,3,6,0,Block_3,E1002
E10237,E,10,02,3,7,0,Block_3,E1002
E10238,E,10,02,3,8,0,Block_3,E1002
E10239,E,10,02,3,9,0,Block_3,E1002
E102310,E,10,02,3,10,0,Block_3,E1002
E11111,E,11,01,1,1,0,Block_3,E1101
E11112,E,11,01,1,2,0,Block_3,E1101
E11113,E,11,01,1,3,0,Block_3,E1101
E11114,E,11,01,1,4,0,Block_3,E1101
E11115,E,11,01,1,5,0,Block_3,E1101
E11116,E,11,01,1,6,0,Block_3,E1101
E11117,E,11,01,1,7,0,Block_3,E1101
E11118,E,11,01,1,8,0,Block_3,E1101
E11119,E,11,01,1,9,0,Block_3,E1101
E111110,E,11,01,1,10,0,Block_3,E1101
E11121,E,11,01,2,1,0,Block_3,E1101
E11122,E,11,01,2,2,0,Block_3,E1101
E11123,E,11,01,2,3,0,Block_3,E1101
E11124,E,11,01,2,4,0,Block_3,E1101
E11125,E,11,01,2,5,0,Block_3,E1101
E11126,E,11,01,2,6,0,Block_3,E1101
E11127,E,11,01,2,7,0,Block_3,E1101
E11128,E,11,01,2,8,0,Block_3,E1101
E11129,E,11,01,2,9,0,Block_3,E1101
E111210,E,11,01,2,10,0,Block_3,E1101
E11131,E,11,01,3,1,0,Block_3,E1101
E11132,E,11,01,3,2,0,Block_3,E1101
E11133,E,11,01,3,3,0,Block_3,E1101
E11134,E,11,01,3,4,0,Block_3,E1101
E11135,E,11,01,3,5,0,Block_3,E1101
E11136,E,11,01,3,6,0,Block_3,E1101
E11137,E,11,01,3,7,0,Block_3,E1101
E11138,E,11,01,3,8,0,Block_3,E1101
E11139,E,11,01,3,9,0,Block_3,E1101
E111310,E,11,01,3,10,0,Block_3,E1101
E11211,E,11,02,1,1,0,Block_3,E1102
E11212,E,11,02,1,2,0,Block_3,E1102
E11213,E,11,02,1,3,0,Block_3,E1102
E11214,E,11,02,1,4,0,Block_3,E1102
E11215,E,11,02,1,5,0,Block_3,E1102
E11216,E,11,02,1,6,0,Block_3,E1102
E11217,E,11,02,1,7,0,Block_3,E1102
E11218,E,11,02,1,8,0,Block_3,E1102
E11219,E,11,02,1,9,0,Block_3,E1102
E112110,E,11,02,1,10,0,Block_3,E1102
E11221,E,11,02,2,1,0,Block_3,E1102
E11222,E,11,02,2,2,0,Block_3,E1102
E11223,E,11,02,2,3,0,Block_3,E1102
E11224,E,11,02,2,4,0,Block_3,E1102
E11225,E,11,02,2,5,0,Block_3,E1102
E11226,E,11,02,2,6,0,Block_3,E1102
E11227,E,11,02,2,7,0,Block_3,E1102
E11228,E,11,02,2,8,0,Block_3,E1102
E11229,E,11,02,2,9,0,Block_3,E1102
E112210,E,11,02,2,10,0,Block_3,E1102
E11231,E,11,02,3,1,0,Block_3,E1102
E11232,E,11,02,3,2,0,Block_3,E1102
E11233,E,11,02,3,3,0,Block_3,E1102
E11234,E,11,02,3,4,0,Block_3,E1102
E11235,E,11,02,3,5,0,Block_3,E1102
E11236,E,11,02,3,6,0,Block_3,E1102
E11237,E,11,02,3,7,0,Block_3,E1102
E11238,E,11,02,3,8,0,Block_3,E1102
E11239,E,11,02,3,9,0,Block_3,E1102
E112310,E,11,02,3,10,0,Block_3,E1102
